108343,0.56444,1.074,1,0.606,st,McAtNloJimmy_CT10NLOME_AUET2CTEQ6L1MPI_SingleTopSChanWenu
108344,0.56426,1.074,1,0.606,st,McAtNloJimmy_CT10NLOME_AUET2CTEQ6L1MPI_SingleTopSChanWmunu
108345,0.56404,1.074,1,0.606,st,McAtNloJimmy_CT10NLOME_AUET2CTEQ6L1MPI_SingleTopSChanWtaunu
108346,20.658,1.083,1,22.373,st,McAtNloJimmy_AUET2CT10_SingleTopWtChanIncl
